batch,level,missing_mode,missing_rate,missing_rate_pct,imputation_method,config_type,mae,rmse,r2,seed,architecture
2C,level_3,MCAR,0.2,20.0,knn,baseline,0.0356648784129306,0.0509976250182444,0.7472335160308381,789,mlp
2C,level_3,MCAR,0.25,25.0,knn,baseline,0.0356030074105118,0.0510442309455673,0.7467713062967207,789,mlp
2C,level_3,MCAR,0.3,30.0,knn,baseline,0.0356603171668871,0.051241721412758,0.7448080286805342,789,mlp
2C,level_3,MCAR,0.35,35.0,knn,baseline,0.0359571371511979,0.051918940315854,0.738018138093643,789,mlp
2C,level_3,MCAR,0.4,40.0,knn,baseline,0.0354173347974064,0.0502099604724221,0.7549812365532378,789,mlp
2C,level_3,MCAR,0.45,45.0,knn,baseline,0.0357694194726269,0.0512397789890583,0.7448273754754622,789,mlp
2C,level_3,MCAR,0.5,50.0,knn,baseline,0.0355391146233587,0.0503767504191948,0.75335070179112,789,mlp
2C,level_3,MCAR,0.55,55.00000000000001,knn,baseline,0.0349247109576909,0.0495042128010753,0.7618207613987122,789,mlp
2C,level_3,MCAR,0.6000000000000001,60.00000000000001,knn,baseline,0.0350820414682831,0.0490105829680864,0.7665470740239396,789,mlp
2C,level_3,MCAR,0.65,65.0,knn,baseline,0.0346484243616913,0.0488978284258,0.7676200095738435,789,mlp
2C,level_3,MCAR,0.7000000000000001,70.0,knn,baseline,0.0340384823902688,0.0484927150451676,0.7714545468327964,789,mlp
2C,level_3,MCAR,0.75,75.0,knn,baseline,0.0342021001637584,0.0485403711965746,0.7710051206226746,789,mlp
2C,level_3,MCAR,0.8,80.0,knn,baseline,0.0384755659849956,0.0556719970044547,0.6987734935192436,789,mlp
2C,level_3,MCAR,0.8500000000000001,85.00000000000001,knn,baseline,0.0450004421364177,0.0651495342923322,0.5874826530417612,789,mlp
2C,level_3,MCAR,0.9,90.0,knn,baseline,0.0589044126970599,0.0815134838243306,0.3542290644134234,789,mlp
2C,level_3,MCAR,0.95,95.0,knn,baseline,0.0827351477097983,0.1051532343708884,-0.0746445879524702,789,mlp
2C,level_3,MAR,0.0,0.0,knn,baseline,0.0366385863164458,0.0528661272811995,0.7283719728886716,789,mlp
2C,level_3,MAR,0.05,5.0,knn,baseline,0.0363033134214805,0.0524646332087277,0.7324820875951483,789,mlp
2C,level_3,MAR,0.1,10.0,knn,baseline,0.0360289746450655,0.0518951343695829,0.7382583316050809,789,mlp
2C,level_3,MAR,0.15,15.0,knn,baseline,0.0364103453075042,0.052507045586556,0.7320493901316973,789,mlp
2C,level_3,MAR,0.2,20.0,knn,baseline,0.035962711437784,0.0513619631055248,0.7436089777703523,789,mlp
2C,level_3,MAR,0.25,25.0,knn,baseline,0.0355606042796915,0.0508975309546731,0.7482247620224003,789,mlp
2C,level_3,MAR,0.3,30.0,knn,baseline,0.0354576404359605,0.0514985398459381,0.7422436246983339,789,mlp
2C,level_3,MAR,0.35,35.0,knn,baseline,0.035102496230241,0.050535972492024,0.7517891054487791,789,mlp
2C,level_3,MAR,0.4,40.0,knn,baseline,0.0355323036535821,0.0512932704030842,0.7442943259795479,789,mlp
2C,level_3,MAR,0.45,45.0,knn,baseline,0.0354394342273172,0.0511119589930031,0.7460988673998616,789,mlp
2C,level_3,MAR,0.5,50.0,knn,baseline,0.0354964696939545,0.0507409266296576,0.749771730280449,789,mlp
2C,level_3,MAR,0.55,55.00000000000001,knn,baseline,0.0366331747216407,0.0523229828531907,0.7339246918670325,789,mlp
2C,level_3,MAR,0.6000000000000001,60.00000000000001,knn,baseline,0.0370607366754551,0.0529968107049687,0.7270274009864118,789,mlp
2C,level_3,MAR,0.65,65.0,knn,baseline,0.03922678801026,0.0561482482303477,0.6935977096617244,789,mlp
2C,level_3,MAR,0.7000000000000001,70.0,knn,baseline,0.0404753315424678,0.0568742337288878,0.6856230460853363,789,mlp
2C,level_3,MAR,0.75,75.0,knn,baseline,0.0411209202932588,0.0567284592356743,0.6872325415289321,789,mlp
2C,level_3,MAR,0.8,80.0,knn,baseline,0.0432519819471571,0.0596151122334843,0.6545920599973716,789,mlp
2C,level_3,MAR,0.8500000000000001,85.00000000000001,knn,baseline,0.0454708498764519,0.0618433775041732,0.6282885107910732,789,mlp
2C,level_3,MAR,0.9,90.0,knn,baseline,0.0470014729403486,0.0629168936856374,0.6152717030607335,789,mlp
2C,level_3,MAR,0.95,95.0,knn,baseline,0.0483918019424785,0.0642390196766701,0.5989325707557211,789,mlp
2C,level_3,MNAR,0.0,0.0,knn,baseline,0.0366385863164458,0.0528661272811995,0.7283719728886716,789,mlp
2C,level_3,MNAR,0.05,5.0,knn,baseline,0.0366309613796195,0.0527219276820779,0.7298517572307569,789,mlp
2C,level_3,MNAR,0.1,10.0,knn,baseline,0.0365524774187743,0.0525784658540548,0.7313199596639393,789,mlp
2C,level_3,MNAR,0.15,15.0,knn,baseline,0.0361563224069999,0.0515888340474212,0.7413389656678504,789,mlp
2C,level_3,MNAR,0.2,20.0,knn,baseline,0.0365036032464769,0.052919713647466,0.7278210365281457,789,mlp
2C,level_3,MNAR,0.25,25.0,knn,baseline,0.0362823542115664,0.0515769647087477,0.7414579752284651,789,mlp
2C,level_3,MNAR,0.3,30.0,knn,baseline,0.0354508691749187,0.0507622155310324,0.7495617143100266,789,mlp
2C,level_3,MNAR,0.35,35.0,knn,baseline,0.0352319762152854,0.0501347737741089,0.7557144918112579,789,mlp
2C,level_3,MNAR,0.4,40.0,knn,baseline,0.0354292494516179,0.0508073361588661,0.7491163060626262,789,mlp
2C,level_3,MNAR,0.45,45.0,knn,baseline,0.0356259345972176,0.0505413083168553,0.7517366881425341,789,mlp
2C,level_3,MNAR,0.5,50.0,knn,baseline,0.0351769368455867,0.0500756944978486,0.7562898891418565,789,mlp
2C,level_3,MNAR,0.55,55.00000000000001,knn,baseline,0.0350066561915657,0.0495708083595433,0.7611795089687979,789,mlp
2C,level_3,MNAR,0.6000000000000001,60.00000000000001,knn,baseline,0.0348033908593534,0.0494868104487425,0.7619881875737242,789,mlp
2C,level_3,MNAR,0.65,65.0,knn,baseline,0.0348995901707446,0.0496534724182278,0.7603823328698973,789,mlp
2C,level_3,MNAR,0.7000000000000001,70.0,knn,baseline,0.0356763414650252,0.0506016783354174,0.7511432483448117,789,mlp
2C,level_3,MNAR,0.75,75.0,knn,baseline,0.035650272147824,0.0502207041937764,0.7548763691152728,789,mlp
2C,level_3,MNAR,0.8,80.0,knn,baseline,0.0353929584483907,0.0499599515940549,0.7574151902332964,789,mlp
2C,level_3,MNAR,0.8500000000000001,85.00000000000001,knn,baseline,0.0361429457568159,0.051064355394576,0.7465715935213919,789,mlp
2C,level_3,MNAR,0.9,90.0,knn,baseline,0.0370456594722439,0.0518081051372641,0.7391354880538922,789,mlp
2C,level_3,MNAR,0.95,95.0,knn,baseline,0.0381040224270387,0.0530701072332632,0.7262718166627482,789,mlp
2C,level_3,MCAR,0.0,0.0,knn,baseline,0.0172923339011586,0.0222114734084113,0.9560381300145608,42,mlp
2C,level_3,MCAR,0.05,5.0,knn,baseline,0.0171238966663218,0.0220547914132502,0.9566561654712162,42,mlp
2C,level_3,MCAR,0.1,10.0,knn,baseline,0.0172666790617325,0.0220796648526182,0.9565583438081232,42,mlp
2C,level_3,MCAR,0.15,15.0,knn,baseline,0.0172405024237614,0.0222562424439346,0.955860733950231,42,mlp
2C,level_3,MCAR,0.2,20.0,knn,baseline,0.017164361000061,0.0218535000947548,0.957443742433032,42,mlp
2C,level_3,MCAR,0.25,25.0,knn,baseline,0.0171670931566942,0.0215575322104568,0.9585886386534104,42,mlp
2C,level_3,MCAR,0.3,30.0,knn,baseline,0.0172238924426615,0.0220805497116415,0.9565548618248616,42,mlp
2C,level_3,MCAR,0.35,35.0,knn,baseline,0.0170674288883479,0.021449371500677,0.9590031430347264,42,mlp
2C,level_3,MCAR,0.4,40.0,knn,baseline,0.0170015219917935,0.0217810045187949,0.957725621596897,42,mlp
2C,level_3,MCAR,0.45,45.0,knn,baseline,0.017225122745126,0.0225197992859792,0.9548091561381434,42,mlp
2C,level_3,MCAR,0.5,50.0,knn,baseline,0.0173547984912435,0.0218966739741081,0.957275427643201,42,mlp
2C,level_3,MCAR,0.55,55.00000000000001,knn,baseline,0.0173577635457003,0.0223692236948953,0.9554114606963854,42,mlp
2C,level_3,MCAR,0.6000000000000001,60.00000000000001,knn,baseline,0.0176337725935141,0.0241321477315978,0.9481064512671264,42,mlp
2C,level_3,MCAR,0.65,65.0,knn,baseline,0.0177347296011494,0.0231814516232309,0.9521146488741788,42,mlp
2C,level_3,MCAR,0.7000000000000001,70.0,knn,baseline,0.0189461957018347,0.0264926808749487,0.937457788128112,42,mlp
2C,level_3,MCAR,0.75,75.0,knn,baseline,0.0216122140982589,0.0340497498768395,0.8966883560580694,42,mlp
2C,level_3,MCAR,0.8,80.0,knn,baseline,0.0238785602589218,0.0357251643225725,0.886271348312695,42,mlp
2C,level_3,MCAR,0.8500000000000001,85.00000000000001,knn,baseline,0.0323000691658128,0.0498276283108254,0.7787609155321829,42,mlp
2C,level_3,MCAR,0.9,90.0,knn,baseline,0.0438579532029239,0.0657220146808966,0.615104213869587,42,mlp
2C,level_3,MCAR,0.95,95.0,knn,baseline,0.0603938385535084,0.0813782769783328,0.4098826263888578,42,mlp
2C,level_3,MAR,0.0,0.0,knn,baseline,0.0172923339011586,0.0222114734084113,0.9560381300145608,42,mlp
2C,level_3,MAR,0.05,5.0,knn,baseline,0.0173521590067152,0.0222369841657098,0.9559370881233824,42,mlp
2C,level_3,MAR,0.1,10.0,knn,baseline,0.0175454024875793,0.0226381753536238,0.9543328131413692,42,mlp
2C,level_3,MAR,0.15,15.0,knn,baseline,0.0174530512209564,0.0226066319595882,0.9544599872154662,42,mlp
2C,level_3,MAR,0.2,20.0,knn,baseline,0.0173712602846104,0.0219276101755745,0.9571546175447015,42,mlp
2C,level_3,MAR,0.25,25.0,knn,baseline,0.0172965335035876,0.0213682564645158,0.9593126321580064,42,mlp
2C,level_3,MAR,0.3,30.0,knn,baseline,0.0171769281249862,0.0218713028379662,0.957374378100969,42,mlp
2C,level_3,MAR,0.35,35.0,knn,baseline,0.0176010394237523,0.0223721182492877,0.9553999205281234,42,mlp
2C,level_3,MAR,0.4,40.0,knn,baseline,0.0178648888306881,0.0232747736908468,0.9517283266507174,42,mlp
2C,level_3,MAR,0.45,45.0,knn,baseline,0.0179912107570751,0.0231836187108128,0.9521056954572878,42,mlp
2C,level_3,MAR,0.5,50.0,knn,baseline,0.0198427612103397,0.0274431342787403,0.9328897523435188,42,mlp
2C,level_3,MAR,0.55,55.00000000000001,knn,baseline,0.0209411126275473,0.0309660863720856,0.9145535425503382,42,mlp
2C,level_3,MAR,0.6000000000000001,60.00000000000001,knn,baseline,0.026238613031699,0.0437498950110941,0.8294406820750029,42,mlp
2C,level_3,MAR,0.65,65.0,knn,baseline,0.0344468873881925,0.0591368159605587,0.6883714094668429,42,mlp
2C,level_3,MAR,0.7000000000000001,70.0,knn,baseline,0.0422311990939205,0.0716488642935683,0.5425537814973708,42,mlp
2C,level_3,MAR,0.75,75.0,knn,baseline,0.0459878231622997,0.0758137814039263,0.4878257529012214,42,mlp
2C,level_3,MAR,0.8,80.0,knn,baseline,0.0475276594824772,0.0788299448043169,0.4462625897842601,42,mlp
2C,level_3,MAR,0.8500000000000001,85.00000000000001,knn,baseline,0.0483063584282284,0.0800696922255371,0.4287085313778791,42,mlp
2C,level_3,MAR,0.9,90.0,knn,baseline,0.0482907515701333,0.0807306090564528,0.419238419926236,42,mlp
2C,level_3,MAR,0.95,95.0,knn,baseline,0.0484653369297238,0.080868971459596,0.4172460051872322,42,mlp
2C,level_3,MNAR,0.0,0.0,knn,baseline,0.0172923339011586,0.0222114734084113,0.9560381300145608,42,mlp
2C,level_3,MNAR,0.05,5.0,knn,baseline,0.0172525483773328,0.0221852339091395,0.9561419372739156,42,mlp
2C,level_3,MNAR,0.1,10.0,knn,baseline,0.0172659737760035,0.0218266473894429,0.9575482610278174,42,mlp
2C,level_3,MNAR,0.15,15.0,knn,baseline,0.0172515482577271,0.022300165982701,0.955686341002328,42,mlp
2C,level_3,MNAR,0.2,20.0,knn,baseline,0.0173633620103814,0.0218733918548971,0.9573662350196858,42,mlp
2C,level_3,MNAR,0.25,25.0,knn,baseline,0.0174963933043805,0.0227391969188547,0.9539243293236046,42,mlp
2C,level_3,MNAR,0.3,30.0,knn,baseline,0.0170820462449023,0.022046134565881,0.9566901850466332,42,mlp
2C,level_3,MNAR,0.35,35.0,knn,baseline,0.0170500475123735,0.0213567933970482,0.95935627417831,42,mlp
2C,level_3,MNAR,0.4,40.0,knn,baseline,0.0170253912656924,0.021440372413437,0.9590375362941436,42,mlp
2C,level_3,MNAR,0.45,45.0,knn,baseline,0.0174602789983172,0.023121869126113,0.9523604887112848,42,mlp
2C,level_3,MNAR,0.5,50.0,knn,baseline,0.0169333478493119,0.0216633388906453,0.9581811382678016,42,mlp
2C,level_3,MNAR,0.55,55.00000000000001,knn,baseline,0.017514217099321,0.0222511916377867,0.955880765505885,42,mlp
2C,level_3,MNAR,0.6000000000000001,60.00000000000001,knn,baseline,0.0184346169541701,0.0245341410177927,0.946363166044778,42,mlp
2C,level_3,MNAR,0.65,65.0,knn,baseline,0.019322903004699,0.0273246114747886,0.9334681788724362,42,mlp
2C,level_3,MNAR,0.7000000000000001,70.0,knn,baseline,0.0198055421173802,0.0277594347133295,0.9313338565806836,42,mlp
2C,level_3,MNAR,0.75,75.0,knn,baseline,0.0197517168089229,0.0271211774894417,0.9344551608510118,42,mlp
2C,level_3,MNAR,0.8,80.0,knn,baseline,0.0201118646999737,0.0291704983931037,0.9241755761660008,42,mlp
2C,level_3,MNAR,0.8500000000000001,85.00000000000001,knn,baseline,0.022449534381832,0.0336900310188222,0.8988596989625587,42,mlp
2C,level_3,MNAR,0.9,90.0,knn,baseline,0.0226706624699989,0.0336121806962606,0.8993265853083283,42,mlp
2C,level_3,MNAR,0.95,95.0,knn,baseline,0.0251521450371662,0.0411755019380636,0.8489226966508494,42,mlp
2C,level_3,MCAR,0.0,0.0,knn,baseline,0.0149060402549896,0.0184956924864139,0.9675314404917886,456,mlp
2C,level_3,MCAR,0.05,5.0,knn,baseline,0.0148940097347536,0.0184532994276939,0.967680109065741,456,mlp
2C,level_3,MCAR,0.1,10.0,knn,baseline,0.0147722256763238,0.0184141677206184,0.967817037589136,456,mlp
2C,level_3,MCAR,0.15,15.0,knn,baseline,0.0147669627815858,0.0184150467602192,0.9678139648709876,456,mlp
2C,level_3,MCAR,0.2,20.0,knn,baseline,0.0148836801655609,0.0185267063104556,0.9674224617718952,456,mlp
2C,level_3,MCAR,0.25,25.0,knn,baseline,0.0147369918404963,0.0182564691416172,0.9683659057788204,456,mlp
2C,level_3,MCAR,0.3,30.0,knn,baseline,0.014552984906916,0.0179882113671469,0.969288728804327,456,mlp
2C,level_3,MCAR,0.35,35.0,knn,baseline,0.0146817747799675,0.0184014070535434,0.9678616264926044,456,mlp
2C,level_3,MCAR,0.4,40.0,knn,baseline,0.0145780568278224,0.0180460975632128,0.9690907525798176,456,mlp
2C,level_3,MCAR,0.45,45.0,knn,baseline,0.0144702526561,0.0180360529566494,0.969125151687214,456,mlp
2C,level_3,MCAR,0.5,50.0,knn,baseline,0.0143317874762647,0.0179702239001475,0.9693501180962713,456,mlp
2C,level_3,MCAR,0.55,55.00000000000001,knn,baseline,0.014454557905221,0.0182498645363604,0.968388790040958,456,mlp
2C,level_3,MCAR,0.6000000000000001,60.00000000000001,knn,baseline,0.0152740805633086,0.0216476581422328,0.9555221617685788,456,mlp
2C,level_3,MCAR,0.65,65.0,knn,baseline,0.015021138308341,0.0194721565694194,0.9640126444343152,456,mlp
2C,level_3,MCAR,0.7000000000000001,70.0,knn,baseline,0.0157997544905296,0.0214488568270415,0.956335335300414,456,mlp
2C,level_3,MCAR,0.75,75.0,knn,baseline,0.0188529353595915,0.0298301542833832,0.9155435489135264,456,mlp
2C,level_3,MCAR,0.8,80.0,knn,baseline,0.022201879074699,0.0354882637848174,0.8804660326036818,456,mlp
2C,level_3,MCAR,0.8500000000000001,85.00000000000001,knn,baseline,0.0268875706428872,0.0429361443352618,0.8250282588807442,456,mlp
2C,level_3,MCAR,0.9,90.0,knn,baseline,0.0397205762397077,0.0602708046170257,0.6552249677910359,456,mlp
2C,level_3,MCAR,0.95,95.0,knn,baseline,0.0551104152567105,0.074750017836823,0.4696721552358182,456,mlp
2C,level_3,MAR,0.0,0.0,knn,baseline,0.0149060402549896,0.0184956924864139,0.9675314404917886,456,mlp
2C,level_3,MAR,0.05,5.0,knn,baseline,0.014745819806455,0.0182289708096695,0.9684611300739804,456,mlp
2C,level_3,MAR,0.1,10.0,knn,baseline,0.0149093652906871,0.0185517041986292,0.9673344894087444,456,mlp
2C,level_3,MAR,0.15,15.0,knn,baseline,0.0146670412168765,0.0182609709050547,0.96835030289684,456,mlp
2C,level_3,MAR,0.2,20.0,knn,baseline,0.0149680827398945,0.0186599845831611,0.9669520602496792,456,mlp
2C,level_3,MAR,0.25,25.0,knn,baseline,0.0148317079257248,0.0185409160442604,0.9673724695428974,456,mlp
2C,level_3,MAR,0.3,30.0,knn,baseline,0.014964530378356,0.0187388473449795,0.9666721286993304,456,mlp
2C,level_3,MAR,0.35,35.0,knn,baseline,0.0145776330701689,0.0180780053216105,0.9689813531157416,456,mlp
2C,level_3,MAR,0.4,40.0,knn,baseline,0.0148195215550281,0.0186199280910345,0.967093792809017,456,mlp
2C,level_3,MAR,0.45,45.0,knn,baseline,0.0148375382769974,0.0191270826834209,0.9652768353608462,456,mlp
2C,level_3,MAR,0.5,50.0,knn,baseline,0.0157281371489503,0.0218551752457085,0.9546653345189832,456,mlp
2C,level_3,MAR,0.55,55.00000000000001,knn,baseline,0.0166891795316136,0.0232181007146608,0.9488347370421912,456,mlp
2C,level_3,MAR,0.6000000000000001,60.00000000000001,knn,baseline,0.0226872650567152,0.0393841397795825,0.8527807647890151,456,mlp
2C,level_3,MAR,0.65,65.0,knn,baseline,0.0279365527982401,0.0490034315751582,0.7720839990554341,456,mlp
2C,level_3,MAR,0.7000000000000001,70.0,knn,baseline,0.0343903082235714,0.0603543041436554,0.6542689993389561,456,mlp
2C,level_3,MAR,0.75,75.0,knn,baseline,0.0399657649623421,0.0678696484261798,0.5628071728880281,456,mlp
2C,level_3,MAR,0.8,80.0,knn,baseline,0.0417480868612017,0.0715764006053199,0.5137478449718015,456,mlp
2C,level_3,MAR,0.8500000000000001,85.00000000000001,knn,baseline,0.0435576438724546,0.0745894428486727,0.4719481659715924,456,mlp
2C,level_3,MAR,0.9,90.0,knn,baseline,0.0443163474651805,0.0763524138620619,0.4466914611500172,456,mlp
2C,level_3,MAR,0.95,95.0,knn,baseline,0.0445573484425556,0.0769441813895777,0.4380814152171998,456,mlp
2C,level_3,MNAR,0.0,0.0,knn,baseline,0.0149060402549896,0.0184956924864139,0.9675314404917886,456,mlp
2C,level_3,MNAR,0.05,5.0,knn,baseline,0.014899377646004,0.0184423334356024,0.9677185102591628,456,mlp
2C,level_3,MNAR,0.1,10.0,knn,baseline,0.0149936729827919,0.0187188180100686,0.9667433367443886,456,mlp
2C,level_3,MNAR,0.15,15.0,knn,baseline,0.0146778188707834,0.0182040043303921,0.968547462465143,456,mlp
2C,level_3,MNAR,0.2,20.0,knn,baseline,0.0150271293740523,0.0187789984691183,0.966529154579284,456,mlp
2C,level_3,MNAR,0.25,25.0,knn,baseline,0.0148571724867761,0.0184530975343334,0.9676808162710536,456,mlp
2C,level_3,MNAR,0.3,30.0,knn,baseline,0.0144168787086219,0.0181083700726385,0.9688770645636844,456,mlp
2C,level_3,MNAR,0.35,35.0,knn,baseline,0.0147307594987682,0.0184861488828283,0.9675649387905868,456,mlp
2C,level_3,MNAR,0.4,40.0,knn,baseline,0.014691855326631,0.0184483377011327,0.9676974870856214,456,mlp
2C,level_3,MNAR,0.45,45.0,knn,baseline,0.0146326801974074,0.0184731187652436,0.9676106469276372,456,mlp
2C,level_3,MNAR,0.5,50.0,knn,baseline,0.0149949148543795,0.0192697071932029,0.9647570657180744,456,mlp
2C,level_3,MNAR,0.55,55.00000000000001,knn,baseline,0.0146537102529578,0.0189601540521721,0.9658802726263536,456,mlp
2C,level_3,MNAR,0.6000000000000001,60.00000000000001,knn,baseline,0.0157770416228693,0.0208894675368617,0.9585831972822476,456,mlp
2C,level_3,MNAR,0.65,65.0,knn,baseline,0.0154405401583602,0.0198599286033743,0.9625650554000428,456,mlp
2C,level_3,MNAR,0.7000000000000001,70.0,knn,baseline,0.0154060226610131,0.0205954775440328,0.9597407609738634,456,mlp
2C,level_3,MNAR,0.75,75.0,knn,baseline,0.0171195670500733,0.0253599830189943,0.9389592662020896,456,mlp
2C,level_3,MNAR,0.8,80.0,knn,baseline,0.017223524955281,0.0250107515734843,0.940628870119684,456,mlp
2C,level_3,MNAR,0.8500000000000001,85.00000000000001,knn,baseline,0.0189728549106378,0.0313432826476626,0.9067581702960908,456,mlp
2C,level_3,MNAR,0.9,90.0,knn,baseline,0.0188631762239269,0.0287964137590025,0.921295667650933,456,mlp
2C,level_3,MNAR,0.95,95.0,knn,baseline,0.0206758149620285,0.0339628738240674,0.8905210326438041,456,mlp
2C,level_2,MCAR,0.0,0.0,knn,mim,0.0187356297162815,0.0278898762712947,0.9306870161031172,42,mlp
2C,level_2,MCAR,0.05,5.0,knn,mim,0.0192626677848197,0.0285728301463198,0.9272508473435512,42,mlp
2C,level_2,MCAR,0.1,10.0,knn,mim,0.0195868161617558,0.0291148904697298,0.9244643898695206,42,mlp
2C,level_2,MCAR,0.15,15.0,knn,mim,0.0200663252478247,0.0295888882267272,0.9219848918598266,42,mlp
2C,level_2,MCAR,0.2,20.0,knn,mim,0.0202677767948754,0.0301837398148247,0.9188165473633318,42,mlp
2C,level_2,MCAR,0.25,25.0,knn,mim,0.0202139470543487,0.0303536967212189,0.9178997269712984,42,mlp
2C,level_2,MCAR,0.3,30.0,knn,mim,0.0207389228862531,0.0304318398597751,0.9174764618081228,42,mlp
2C,level_2,MCAR,0.35,35.0,knn,mim,0.0206863358631404,0.0309196112171099,0.914809833079444,42,mlp
2C,level_2,MCAR,0.4,40.0,knn,mim,0.0203092103219247,0.0295229855738387,0.9223320273715336,42,mlp
2C,level_2,MCAR,0.45,45.0,knn,mim,0.0201514514434598,0.0292675037308459,0.9236704354072708,42,mlp
2C,level_2,MCAR,0.5,50.0,knn,mim,0.0202935783847725,0.0300768949906314,0.9193902787530212,42,mlp
2C,level_2,MCAR,0.55,55.00000000000001,knn,mim,0.02070081871234,0.030674680478194,0.9161541608752914,42,mlp
2C,level_2,MCAR,0.6000000000000001,60.00000000000001,knn,mim,0.0206584065497458,0.0301241332291897,0.9191368715098012,42,mlp
2C,level_2,MCAR,0.65,65.0,knn,mim,0.0216527498446529,0.0326806674957997,0.9048293014756628,42,mlp
2C,level_2,MCAR,0.7000000000000001,70.0,knn,mim,0.0215151300025262,0.0321495679486021,0.9078974399041676,42,mlp
2C,level_2,MCAR,0.75,75.0,knn,mim,0.0226503802119074,0.0358263017876026,0.8856265082355144,42,mlp
2C,level_2,MCAR,0.8,80.0,knn,mim,0.0278793387848744,0.0465403445931872,0.8069896450617233,42,mlp
2C,level_2,MCAR,0.8500000000000001,85.00000000000001,knn,mim,0.0303828346002055,0.0483546087181933,0.7916482430779685,42,mlp
2C,level_2,MCAR,0.9,90.0,knn,mim,0.0399239465745412,0.0603412258197698,0.6755485814268365,42,mlp
2C,level_2,MCAR,0.95,95.0,knn,mim,0.0580267500883517,0.0814752764624973,0.4084749977822035,42,mlp
2C,level_2,MAR,0.0,0.0,knn,mim,0.0187356297162815,0.0278898762712947,0.9306870161031172,42,mlp
2C,level_2,MAR,0.05,5.0,knn,mim,0.0193492674895081,0.0289379037780473,0.9253799463900252,42,mlp
2C,level_2,MAR,0.1,10.0,knn,mim,0.0190733845513146,0.0285666739652605,0.9272821924155438,42,mlp
2C,level_2,MAR,0.15,15.0,knn,mim,0.0194919072338973,0.0296916184888151,0.921442226970296,42,mlp
2C,level_2,MAR,0.2,20.0,knn,mim,0.0197118039824634,0.0299371530037247,0.9201375895475248,42,mlp
2C,level_2,MAR,0.25,25.0,knn,mim,0.0194412539566805,0.0292496835523207,0.9237633570574488,42,mlp
2C,level_2,MAR,0.3,30.0,knn,mim,0.0193455063624731,0.0289482292228225,0.9253266859528853,42,mlp
2C,level_2,MAR,0.35,35.0,knn,mim,0.0199439526573878,0.0296835304065611,0.9214850198675768,42,mlp
2C,level_2,MAR,0.4,40.0,knn,mim,0.0199917881154339,0.0301913379073766,0.9187756699221356,42,mlp
2C,level_2,MAR,0.45,45.0,knn,mim,0.0198668528450041,0.0298935356826506,0.9203701331576084,42,mlp
2C,level_2,MAR,0.5,50.0,knn,mim,0.0211479287656884,0.032295280727475,0.9070606676542023,42,mlp
2C,level_2,MAR,0.55,55.00000000000001,knn,mim,0.0217837667907066,0.0343742702334677,0.8947096925170966,42,mlp
2C,level_2,MAR,0.6000000000000001,60.00000000000001,knn,mim,0.0325772678984024,0.0575270453959052,0.7051062565697224,42,mlp
2C,level_2,MAR,0.65,65.0,knn,mim,0.0393769955837588,0.0682869253411598,0.5844755935055774,42,mlp
2C,level_2,MAR,0.7000000000000001,70.0,knn,mim,0.0464453821820488,0.0782583457572506,0.4542638193318143,42,mlp
2C,level_2,MAR,0.75,75.0,knn,mim,0.0518837447994924,0.0851589110511826,0.3537781786598899,42,mlp
2C,level_2,MAR,0.8,80.0,knn,mim,0.0527746923684767,0.0863488272745025,0.3355928344421587,42,mlp
2C,level_2,MAR,0.8500000000000001,85.00000000000001,knn,mim,0.0534102718372909,0.0874714970285232,0.3182038588232051,42,mlp
2C,level_2,MAR,0.9,90.0,knn,mim,0.0530252492087228,0.0882644324383671,0.3057867697818643,42,mlp
2C,level_2,MAR,0.95,95.0,knn,mim,0.0531993902076318,0.0884679398763076,0.3025818452002048,42,mlp
2C,level_2,MNAR,0.0,0.0,knn,mim,0.0187356297162815,0.0278898762712947,0.9306870161031172,42,mlp
2C,level_2,MNAR,0.05,5.0,knn,mim,0.0189121613754115,0.0282396986375629,0.9289373275662888,42,mlp
2C,level_2,MNAR,0.1,10.0,knn,mim,0.0196148650293338,0.0293555095977581,0.9232107071655908,42,mlp
2C,level_2,MNAR,0.15,15.0,knn,mim,0.0200087126274059,0.0300637621889084,0.9194606583826684,42,mlp
2C,level_2,MNAR,0.2,20.0,knn,mim,0.0196265481669009,0.029462960264085,0.9226475310142372,42,mlp
2C,level_2,MNAR,0.25,25.0,knn,mim,0.0199430677249471,0.029295693121468,0.9235233289000816,42,mlp
2C,level_2,MNAR,0.3,30.0,knn,mim,0.0199812513189426,0.0293643462591221,0.9231644696369338,42,mlp
2C,level_2,MNAR,0.35,35.0,knn,mim,0.0206764116066303,0.0301878289342911,0.9187945493388876,42,mlp
2C,level_2,MNAR,0.4,40.0,knn,mim,0.0205026667520039,0.0296833166050923,0.9214861509026924,42,mlp
2C,level_2,MNAR,0.45,45.0,knn,mim,0.0209847866154085,0.0299932425975178,0.9198380522828502,42,mlp
2C,level_2,MNAR,0.5,50.0,knn,mim,0.0210057387947269,0.029585178053507,0.9220044553808092,42,mlp
2C,level_2,MNAR,0.55,55.00000000000001,knn,mim,0.0218800226442295,0.0301594500741809,0.9189471562002928,42,mlp
2C,level_2,MNAR,0.6000000000000001,60.00000000000001,knn,mim,0.0230417710148383,0.0325440701792245,0.905623219988682,42,mlp
2C,level_2,MNAR,0.65,65.0,knn,mim,0.0248031461978357,0.0344465507507946,0.8942664284553992,42,mlp
