batch,level,missing_mode,missing_rate,missing_rate_pct,imputation_method,config_type,mae,rmse,r2,seed,architecture,param_count
3C,level_4,MAR,0.75,75.0,zero,baseline,0.1610104318142932,0.2071163499606707,-5.693927356061151,8,cnn,36185
3C,level_4,MAR,0.75,75.0,mean,baseline,0.1129261397538951,0.1447866569833393,-2.27121665450076,8,cnn,36185
3C,level_4,MAR,0.75,75.0,iterative,baseline,0.2357865193711442,0.3232929919054301,-15.309656263150057,8,cnn,36185
3C,level_4,MAR,0.8,80.0,zero,baseline,0.1622051538893474,0.1993696878134676,-5.202553013602935,8,cnn,36185
3C,level_4,MAR,0.8,80.0,mean,baseline,0.1150797168636123,0.1515794642497099,-2.585361599652219,8,cnn,36185
3C,level_4,MAR,0.8,80.0,iterative,baseline,0.2345526974813425,0.3268274672064777,-15.668223836270869,8,cnn,36185
3C,level_4,MAR,0.8500000000000001,85.00000000000001,zero,baseline,0.1689485443648814,0.2083296154372369,-5.772581681879321,8,cnn,36185
3C,level_4,MAR,0.8500000000000001,85.00000000000001,mean,baseline,0.1208339151927972,0.1544909945990848,-2.7244192744974325,8,cnn,36185
3C,level_4,MAR,0.8500000000000001,85.00000000000001,iterative,baseline,0.2371474207189237,0.3507789500340461,-18.20079783145613,8,cnn,36185
3C,level_4,MAR,0.9,90.0,zero,baseline,0.1909523467748797,0.2314804494334509,-7.36143582910824,8,cnn,36185
3C,level_4,MAR,0.9,90.0,mean,baseline,0.1146219423459317,0.1469557535629348,-2.3699651946193625,8,cnn,36185
3C,level_4,MAR,0.9,90.0,iterative,baseline,0.230511343285037,0.3283950192983923,-15.828497809276923,8,cnn,36185
3C,level_4,MAR,0.95,95.0,zero,baseline,0.2123624521287348,0.2538584826552816,-9.056239015020008,8,cnn,36185
3C,level_4,MAR,0.95,95.0,mean,baseline,0.1186925294702884,0.1501130256646432,-2.516324807094108,8,cnn,36185
3C,level_4,MAR,0.95,95.0,iterative,baseline,0.2256533564217155,0.3411232148046927,-17.158282945031985,8,cnn,36185
3C,level_4,MNAR,0.0,0.0,zero,baseline,0.0995956565631954,0.118098879156766,-1.176425366383706,8,cnn,36185
3C,level_4,MNAR,0.0,0.0,mean,baseline,0.0995956565631954,0.118098879156766,-1.176425366383706,8,cnn,36185
3C,level_4,MNAR,0.0,0.0,iterative,baseline,0.0995956565631954,0.118098879156766,-1.176425366383706,8,cnn,36185
3C,level_4,MNAR,0.05,5.0,zero,baseline,0.1074890694508721,0.1289094898473109,-1.5931163691312635,8,cnn,36185
3C,level_4,MNAR,0.05,5.0,mean,baseline,0.1138546782873866,0.1355251515578214,-1.8661045627413,8,cnn,36185
3C,level_4,MNAR,0.05,5.0,iterative,baseline,0.104077994743817,0.1235148423500198,-1.3806224458095395,8,cnn,36185
3C,level_4,MNAR,0.1,10.0,zero,baseline,0.1104520367361558,0.1335170037763089,-1.7817966707306805,8,cnn,36185
3C,level_4,MNAR,0.1,10.0,mean,baseline,0.130526190915038,0.1621088925185602,-3.100774657155088,8,cnn,36185
3C,level_4,MNAR,0.1,10.0,iterative,baseline,0.128164849605839,0.1610733178138636,-3.04854933738364,8,cnn,36185
3C,level_4,MNAR,0.15,15.0,zero,baseline,0.1244923019379315,0.163046684512492,-3.1483574528820784,8,cnn,36185
3C,level_4,MNAR,0.15,15.0,mean,baseline,0.1331329455554858,0.1697929649858079,-3.4987474310978133,8,cnn,36185
3C,level_4,MNAR,0.15,15.0,iterative,baseline,0.135265852838568,0.1720095718249839,-3.6169742972370793,8,cnn,36185
3C,level_4,MNAR,0.2,20.0,zero,baseline,0.1259391288050529,0.1736369964191217,-3.70475223057406,8,cnn,36185
3C,level_4,MNAR,0.2,20.0,mean,baseline,0.1382489202196762,0.1901472666098516,-4.641991152429551,8,cnn,36185
3C,level_4,MNAR,0.2,20.0,iterative,baseline,0.1592782692132762,0.2306169627701822,-7.299171201089955,8,cnn,36185
3C,level_4,MNAR,0.25,25.0,zero,baseline,0.1382549964490663,0.1891311555649271,-4.581852798737844,8,cnn,36185
3C,level_4,MNAR,0.25,25.0,mean,baseline,0.148818396134267,0.2055385866409015,-5.5923302991285855,8,cnn,36185
3C,level_4,MNAR,0.25,25.0,iterative,baseline,0.1890864280957518,0.2747688373893152,-10.781136273515015,8,cnn,36185
3C,level_4,MNAR,0.3,30.0,zero,baseline,0.1307785336787118,0.1948816339588134,-4.926442181418133,8,cnn,36185
3C,level_4,MNAR,0.3,30.0,mean,baseline,0.1450666623702875,0.202953532250827,-5.4275498833054,8,cnn,36185
3C,level_4,MNAR,0.3,30.0,iterative,baseline,0.2439111538520685,0.3323144940125431,-16.23259948779152,8,cnn,36185
3C,level_4,MNAR,0.35,35.0,zero,baseline,0.1599071610785227,0.2511129915037256,-8.839897871401972,8,cnn,36185
3C,level_4,MNAR,0.35,35.0,mean,baseline,0.1541063798603782,0.2342096803401974,-7.559766344849393,8,cnn,36185
3C,level_4,MNAR,0.35,35.0,iterative,baseline,0.2750608324924938,0.3678312428032924,-20.112976110655595,8,cnn,36185
3C,level_4,MNAR,0.4,40.0,zero,baseline,0.1523951729105509,0.2405573869908494,-8.03003892961387,8,cnn,36185
3C,level_4,MNAR,0.4,40.0,mean,baseline,0.1591246200294733,0.2343751389370393,-7.571864796101602,8,cnn,36185
3C,level_4,MNAR,0.4,40.0,iterative,baseline,0.324863355616687,0.4430120446312497,-29.62550757557937,8,cnn,36185
3C,level_4,MNAR,0.45,45.0,zero,baseline,0.1600860752820471,0.2475913738261119,-8.565842951975977,8,cnn,36185
3C,level_4,MNAR,0.45,45.0,mean,baseline,0.1518138255246745,0.2323416513081167,-7.423767480395979,8,cnn,36185
3C,level_4,MNAR,0.45,45.0,iterative,baseline,0.3411095990597082,0.4566887797251417,-31.54564707119615,8,cnn,36185
3C,level_4,MNAR,0.5,50.0,zero,baseline,0.15791235578533,0.2289897291896576,-7.182466468253312,8,cnn,36185
3C,level_4,MNAR,0.5,50.0,mean,baseline,0.1705960083435871,0.2668952441768364,-10.115625273034004,8,cnn,36185
3C,level_4,MNAR,0.5,50.0,iterative,baseline,0.3727549876669006,0.4977399536156257,-37.65958905475145,8,cnn,36185
3C,level_4,MNAR,0.55,55.00000000000001,zero,baseline,0.182043383313619,0.2586219448124983,-9.43717520185388,8,cnn,36185
3C,level_4,MNAR,0.55,55.00000000000001,mean,baseline,0.1692823729425482,0.252557417046743,-8.95342347592454,8,cnn,36185
3C,level_4,MNAR,0.55,55.00000000000001,iterative,baseline,0.4010135873583513,0.5459443684137126,-45.51028579890044,8,cnn,36185
3C,level_4,MNAR,0.6000000000000001,60.00000000000001,zero,baseline,0.1689600533035453,0.2312780122062903,-7.346817525552868,8,cnn,36185
3C,level_4,MNAR,0.6000000000000001,60.00000000000001,mean,baseline,0.1719006376545215,0.2747831054206107,-10.782359832831109,8,cnn,36185
3C,level_4,MNAR,0.6000000000000001,60.00000000000001,iterative,baseline,0.4220305466422955,0.5926415456316593,-53.80704838369465,8,cnn,36185
3C,level_4,MNAR,0.65,65.0,zero,baseline,0.1674245699352909,0.2271652256546082,-7.05259632097442,8,cnn,36185
3C,level_4,MNAR,0.65,65.0,mean,baseline,0.1784715672196326,0.2647364147775178,-9.936531128647209,8,cnn,36185
3C,level_4,MNAR,0.65,65.0,iterative,baseline,0.4057610378583935,0.5426977330667778,-44.95875360782322,8,cnn,36185
3C,level_4,MNAR,0.7000000000000001,70.0,zero,baseline,0.1981119080734651,0.2675611823597631,-10.17116432313363,8,cnn,36185
3C,level_4,MNAR,0.7000000000000001,70.0,mean,baseline,0.1810767790539528,0.2733742143579823,-10.66184656602209,8,cnn,36185
3C,level_4,MNAR,0.7000000000000001,70.0,iterative,baseline,0.4158965987412566,0.5502958193531935,-46.25466124276376,8,cnn,36185
3C,level_4,MNAR,0.75,75.0,zero,baseline,0.1924673353645149,0.2493955481025004,-8.705761623891268,8,cnn,36185
3C,level_4,MNAR,0.75,75.0,mean,baseline,0.1663640932588836,0.2452108256060441,-8.382779415625716,8,cnn,36185
3C,level_4,MNAR,0.75,75.0,iterative,baseline,0.4414721887614383,0.5928763518308086,-53.85048639166352,8,cnn,36185
3C,level_4,MNAR,0.8,80.0,zero,baseline,0.201852023531848,0.287657351518976,-11.912287352995676,8,cnn,36185
3C,level_4,MNAR,0.8,80.0,mean,baseline,0.1666361359922771,0.2273033063553635,-7.06238871831218,8,cnn,36185
3C,level_4,MNAR,0.8,80.0,iterative,baseline,0.4217898432636061,0.5531088989929555,-46.73902215832722,8,cnn,36185
3C,level_4,MNAR,0.8500000000000001,85.00000000000001,zero,baseline,0.1791096470550107,0.2276318226574801,-7.085710333558662,8,cnn,36185
3C,level_4,MNAR,0.8500000000000001,85.00000000000001,mean,baseline,0.1862893900144573,0.2820653678249335,-11.415143971299145,8,cnn,36185
3C,level_4,MNAR,0.8500000000000001,85.00000000000001,iterative,baseline,0.3974792422441948,0.5180925250621314,-40.885806308223486,8,cnn,36185
3C,level_4,MNAR,0.9,90.0,zero,baseline,0.199460970422669,0.2635523994985632,-9.83892413212955,8,cnn,36185
3C,level_4,MNAR,0.9,90.0,mean,baseline,0.1754751694754917,0.2407819489212123,-8.046906002227903,8,cnn,36185
3C,level_4,MNAR,0.9,90.0,iterative,baseline,0.3944863133968042,0.5387380586997288,-44.29054442660712,8,cnn,36185
3C,level_4,MNAR,0.95,95.0,zero,baseline,0.2192983528796217,0.2769619262363553,-10.969950908678625,8,cnn,36185
3C,level_4,MNAR,0.95,95.0,mean,baseline,0.1586423065697225,0.224632228077954,-6.874017159031087,8,cnn,36185
3C,level_4,MNAR,0.95,95.0,iterative,baseline,0.3904982492281649,0.5273362013832719,-42.39377174179345,8,cnn,36185
3C,level_4,MCAR,0.0,0.0,zero,baseline,0.0400325864344289,0.0529719527600546,0.5905301921832895,2,cnn,36185
3C,level_4,MCAR,0.0,0.0,mean,baseline,0.0400325864344289,0.0529719527600546,0.5905301921832895,2,cnn,36185
3C,level_4,MCAR,0.0,0.0,iterative,baseline,0.0400325864344289,0.0529719527600546,0.5905301921832895,2,cnn,36185
3C,level_4,MCAR,0.05,5.0,zero,baseline,0.0640276477883526,0.0936180384740617,-0.2789365329586155,2,cnn,36185
3C,level_4,MCAR,0.05,5.0,mean,baseline,0.0783131869216524,0.1110233753577777,-0.7987001543458621,2,cnn,36185
3C,level_4,MCAR,0.05,5.0,iterative,baseline,0.0449903905948601,0.0645168565760317,0.392597860809497,2,cnn,36185
3C,level_4,MCAR,0.1,10.0,zero,baseline,0.092340531680761,0.1356116285998737,-1.6836370658313204,2,cnn,36185
3C,level_4,MCAR,0.1,10.0,mean,baseline,0.0901455511230698,0.1254179120231604,-1.29535070817558,2,cnn,36185
3C,level_4,MCAR,0.1,10.0,iterative,baseline,0.0622866706201411,0.0939128281507825,-0.2870035866959939,2,cnn,36185
3C,level_4,MCAR,0.15,15.0,zero,baseline,0.1089980299921928,0.1536921769847161,-2.4469377709037627,2,cnn,36185
3C,level_4,MCAR,0.15,15.0,mean,baseline,0.116452772774917,0.1699691416133782,-3.21570371720797,2,cnn,36185
3C,level_4,MCAR,0.15,15.0,iterative,baseline,0.0831503108017411,0.1225450345725474,-1.1913984788407004,2,cnn,36185
3C,level_4,MCAR,0.2,20.0,zero,baseline,0.1158796241737669,0.1597448097440529,-2.723774995177641,2,cnn,36185
3C,level_4,MCAR,0.2,20.0,mean,baseline,0.1189841963405629,0.1647498087120225,-2.9607712098369503,2,cnn,36185
3C,level_4,MCAR,0.2,20.0,iterative,baseline,0.0973226241767727,0.1444755689238066,-2.045921771562295,2,cnn,36185
3C,level_4,MCAR,0.25,25.0,zero,baseline,0.1335678784880622,0.1888529362597452,-4.204480691203564,2,cnn,36185
3C,level_4,MCAR,0.25,25.0,mean,baseline,0.1308008029607191,0.1814452951410449,-3.804202904235958,2,cnn,36185
3C,level_4,MCAR,0.25,25.0,iterative,baseline,0.1189135798371133,0.183013407708252,-3.887600874128574,2,cnn,36185
3C,level_4,MCAR,0.3,30.0,zero,baseline,0.157470124169751,0.2334298962375081,-6.951386653097615,2,cnn,36185
3C,level_4,MCAR,0.3,30.0,mean,baseline,0.1487108755953473,0.2038010497277693,-5.060978615559589,2,cnn,36185
3C,level_4,MCAR,0.3,30.0,iterative,baseline,0.1544958838153834,0.2357552599749548,-7.110594723174359,2,cnn,36185
3C,level_4,MCAR,0.35,35.0,zero,baseline,0.1657799412262324,0.213975125076789,-5.681231135403073,2,cnn,36185
3C,level_4,MCAR,0.35,35.0,mean,baseline,0.1616917303155133,0.2184608838870335,-5.9642971222617245,2,cnn,36185
3C,level_4,MCAR,0.35,35.0,iterative,baseline,0.1841260647727547,0.2814573961488728,-10.559931206738426,2,cnn,36185
3C,level_4,MCAR,0.4,40.0,zero,baseline,0.1777994530116267,0.2196527574213597,-6.040495700944319,2,cnn,36185
3C,level_4,MCAR,0.4,40.0,mean,baseline,0.1541293095269423,0.215719224284777,-5.79059170056722,2,cnn,36185
3C,level_4,MCAR,0.4,40.0,iterative,baseline,0.1825871309469282,0.2674840111020773,-9.440602772297524,2,cnn,36185
3C,level_4,MCAR,0.45,45.0,zero,baseline,0.1963566589909811,0.2609171053699218,-8.934248560073273,2,cnn,36185
3C,level_4,MCAR,0.45,45.0,mean,baseline,0.1755251431470281,0.2347860972269335,-7.044048343733968,2,cnn,36185
3C,level_4,MCAR,0.45,45.0,iterative,baseline,0.2297967329569345,0.3340962430580508,-15.288200343087864,2,cnn,36185
3C,level_4,MCAR,0.5,50.0,zero,baseline,0.2101078990776135,0.2791383207979295,-10.370219315422313,2,cnn,36185
3C,level_4,MCAR,0.5,50.0,mean,baseline,0.1948184934837825,0.251128187993383,-8.202818238922248,2,cnn,36185
3C,level_4,MCAR,0.5,50.0,iterative,baseline,0.2494058954682365,0.361506560464739,-18.0705089986404,2,cnn,36185
3C,level_4,MCAR,0.55,55.00000000000001,zero,baseline,0.1920844932377531,0.237782096399175,-7.250651092560876,2,cnn,36185
3C,level_4,MCAR,0.55,55.00000000000001,mean,baseline,0.1811554231048271,0.2277263169927506,-6.567568542896204,2,cnn,36185
3C,level_4,MCAR,0.55,55.00000000000001,iterative,baseline,0.2719184016011118,0.4026671435820317,-22.660412197396784,2,cnn,36185
3C,level_4,MCAR,0.6000000000000001,60.00000000000001,zero,baseline,0.2315365123348421,0.2792874499173435,-10.382371597007843,2,cnn,36185
3C,level_4,MCAR,0.6000000000000001,60.00000000000001,mean,baseline,0.2066226216984513,0.2710117455729845,-9.71781226155882,2,cnn,36185
3C,level_4,MCAR,0.6000000000000001,60.00000000000001,iterative,baseline,0.2668201110221854,0.3904785324483031,-21.24970428916632,2,cnn,36185
3C,level_4,MCAR,0.65,65.0,zero,baseline,0.2530833408614406,0.2945558705562507,-11.66092056320072,2,cnn,36185
3C,level_4,MCAR,0.65,65.0,mean,baseline,0.220628491806137,0.2806964454607765,-10.49750864099208,2,cnn,36185
3C,level_4,MCAR,0.65,65.0,iterative,baseline,0.242781527082938,0.3507499583811743,-16.952509897396467,2,cnn,36185
3C,level_4,MCAR,0.7000000000000001,70.0,zero,baseline,0.2722001870959131,0.3045602780625086,-12.535566569862016,2,cnn,36185
3C,level_4,MCAR,0.7000000000000001,70.0,mean,baseline,0.214771184696448,0.2609951181654352,-8.940190020757244,2,cnn,36185
3C,level_4,MCAR,0.7000000000000001,70.0,iterative,baseline,0.2800484238143116,0.4269574362721358,-25.60106856129062,2,cnn,36185
3C,level_4,MCAR,0.75,75.0,zero,baseline,0.2926664720459312,0.3319036319591802,-15.07510906495812,2,cnn,36185
3C,level_4,MCAR,0.75,75.0,mean,baseline,0.2296161298546519,0.2672539422402222,-9.422650113700753,2,cnn,36185
3C,level_4,MCAR,0.75,75.0,iterative,baseline,0.2625998540463565,0.3823115113166804,-20.328713862277297,2,cnn,36185
3C,level_4,MCAR,0.8,80.0,zero,baseline,0.3057337624998472,0.3395869522242348,-15.827976967632504,2,cnn,36185
3C,level_4,MCAR,0.8,80.0,mean,baseline,0.2514908398514286,0.2859627832045704,-10.932980998707215,2,cnn,36185
3C,level_4,MCAR,0.8,80.0,iterative,baseline,0.2341240858472202,0.318409190971866,-13.794527827343456,2,cnn,36185
3C,level_4,MCAR,0.8500000000000001,85.00000000000001,zero,baseline,0.3043799168244886,0.3310738604337438,-14.99483278652782,2,cnn,36185
3C,level_4,MCAR,0.8500000000000001,85.00000000000001,mean,baseline,0.2439434375239393,0.2777405050999378,-10.256629200992023,2,cnn,36185
3C,level_4,MCAR,0.8500000000000001,85.00000000000001,iterative,baseline,0.2327737439384501,0.3081491708506604,-12.856448292969365,2,cnn,36185
3C,level_4,MCAR,0.9,90.0,zero,baseline,0.3544228522092328,0.3777123662168223,-19.81863859404241,2,cnn,36185
3C,level_4,MCAR,0.9,90.0,mean,baseline,0.2643340083154077,0.2920900810095148,-11.449833312444634,2,cnn,36185
3C,level_4,MCAR,0.9,90.0,iterative,baseline,0.2564309417151789,0.3134599040301827,-13.338176134176733,2,cnn,36185
3C,level_4,MCAR,0.95,95.0,zero,baseline,0.3699779040477247,0.3886876440303614,-21.046080489187123,2,cnn,36185
3C,level_4,MCAR,0.95,95.0,mean,baseline,0.2948755514578106,0.3153260410276063,-13.509404718954205,2,cnn,36185
3C,level_4,MCAR,0.95,95.0,iterative,baseline,0.244818261431929,0.2810661829858524,-10.527817967940647,2,cnn,36185
3C,level_4,MAR,0.0,0.0,zero,baseline,0.0400325864344289,0.0529719527600546,0.5905301921832895,2,cnn,36185
3C,level_4,MAR,0.0,0.0,mean,baseline,0.0400325864344289,0.0529719527600546,0.5905301921832895,2,cnn,36185
3C,level_4,MAR,0.0,0.0,iterative,baseline,0.0400325864344289,0.0529719527600546,0.5905301921832895,2,cnn,36185
3C,level_4,MAR,0.05,5.0,zero,baseline,0.0645901541109362,0.1043574637164973,-0.589194120318864,2,cnn,36185
3C,level_4,MAR,0.05,5.0,mean,baseline,0.0634164954361027,0.0994689514989999,-0.443793221955191,2,cnn,36185
3C,level_4,MAR,0.05,5.0,iterative,baseline,0.044381785295238,0.0634669391538238,0.4122061655206257,2,cnn,36185
3C,level_4,MAR,0.1,10.0,zero,baseline,0.0837282898721191,0.1378552325111701,-1.773169586720473,2,cnn,36185
3C,level_4,MAR,0.1,10.0,mean,baseline,0.0812218530324354,0.1247910486990658,-1.2724628244345912,2,cnn,36185
3C,level_4,MAR,0.1,10.0,iterative,baseline,0.0556210710640487,0.0843668815036381,-0.0386612064254943,2,cnn,36185
3C,level_4,MAR,0.15,15.0,zero,baseline,0.0934548257657349,0.156916821435439,-2.5930968466330504,2,cnn,36185
3C,level_4,MAR,0.15,15.0,mean,baseline,0.0872669181885324,0.1278408139588041,-1.3848934056168836,2,cnn,36185
3C,level_4,MAR,0.15,15.0,iterative,baseline,0.070602241383687,0.1126585541906408,-0.8520737026054672,2,cnn,36185
3C,level_4,MAR,0.2,20.0,zero,baseline,0.1064700571979978,0.1937590237325527,-4.478400693785677,2,cnn,36185
3C,level_4,MAR,0.2,20.0,mean,baseline,0.1079713338106646,0.1722107401574105,-3.327632614781156,2,cnn,36185
3C,level_4,MAR,0.2,20.0,iterative,baseline,0.0944465653252165,0.1786565184299222,-3.6576585909521695,2,cnn,36185
3C,level_4,MAR,0.25,25.0,zero,baseline,0.1181730300309968,0.176892118663915,-3.566115424974104,2,cnn,36185
3C,level_4,MAR,0.25,25.0,mean,baseline,0.1201365001635351,0.1691732441474033,-3.176315247210826,2,cnn,36185
3C,level_4,MAR,0.25,25.0,iterative,baseline,0.1064690643552815,0.1932545972601495,-4.449913213398382,2,cnn,36185
3C,level_4,MAR,0.3,30.0,zero,baseline,0.1366053816946253,0.2048096155458476,-5.121115906718876,2,cnn,36185
3C,level_4,MAR,0.3,30.0,mean,baseline,0.1181272185595607,0.1901400541769554,-4.2756642066401644,2,cnn,36185
3C,level_4,MAR,0.3,30.0,iterative,baseline,0.1245420677987828,0.2413125472961903,-7.497471695831033,2,cnn,36185
3C,level_4,MAR,0.35,35.0,zero,baseline,0.1263623556254113,0.1984098331034877,-4.744553812554557,2,cnn,36185
3C,level_4,MAR,0.35,35.0,mean,baseline,0.1161758118435435,0.1648041343096389,-2.9633837377738894,2,cnn,36185
3C,level_4,MAR,0.35,35.0,iterative,baseline,0.133854870538537,0.2391160135993852,-7.343480246529598,2,cnn,36185
3C,level_4,MAR,0.4,40.0,zero,baseline,0.1246041211414645,0.1833943485203192,-3.9079690473656994,2,cnn,36185
3C,level_4,MAR,0.4,40.0,mean,baseline,0.1445886468466439,0.214811470895833,-5.733561891464377,2,cnn,36185
3C,level_4,MAR,0.4,40.0,iterative,baseline,0.1485108600858723,0.2799043399812393,-10.432709889527898,2,cnn,36185
3C,level_4,MAR,0.45,45.0,zero,baseline,0.1476765837653973,0.2120150720177785,-5.559389042131849,2,cnn,36185
3C,level_4,MAR,0.45,45.0,mean,baseline,0.1345014923329758,0.1859141687342804,-4.043765616512064,2,cnn,36185
3C,level_4,MAR,0.45,45.0,iterative,baseline,0.1691881184275106,0.3130272336497708,-13.298621329624655,2,cnn,36185
3C,level_4,MAR,0.5,50.0,zero,baseline,0.1420250446126586,0.216580089911101,-5.844897952770993,2,cnn,36185
3C,level_4,MAR,0.5,50.0,mean,baseline,0.1356352585113985,0.1751670407855612,-3.477490828197368,2,cnn,36185
3C,level_4,MAR,0.5,50.0,iterative,baseline,0.1833201896043332,0.3051750620173457,-12.590267386521113,2,cnn,36185
3C,level_4,MAR,0.55,55.00000000000001,zero,baseline,0.1427556551583231,0.1817373409305234,-3.819680587117904,2,cnn,36185
3C,level_4,MAR,0.55,55.00000000000001,mean,baseline,0.133655075934526,0.1782807776211755,-3.63808771727817,2,cnn,36185
3C,level_4,MAR,0.55,55.00000000000001,iterative,baseline,0.1460787690771409,0.2379630172744329,-7.26321118787121,2,cnn,36185
3C,level_4,MAR,0.6000000000000001,60.00000000000001,zero,baseline,0.1433643485070301,0.1868657960800146,-4.095532187083905,2,cnn,36185
3C,level_4,MAR,0.6000000000000001,60.00000000000001,mean,baseline,0.1300776484122958,0.1625115233752184,-2.8538804751928377,2,cnn,36185
3C,level_4,MAR,0.6000000000000001,60.00000000000001,iterative,baseline,0.1728782524277242,0.2737498922657898,-9.93547953972203,2,cnn,36185
3C,level_4,MAR,0.65,65.0,zero,baseline,0.1455825268403577,0.1828505519147358,-3.878906210966239,2,cnn,36185
3C,level_4,MAR,0.65,65.0,mean,baseline,0.1486925318854489,0.1854187288371952,-4.016919323759847,2,cnn,36185
3C,level_4,MAR,0.65,65.0,iterative,baseline,0.1502957610591235,0.2140164301730204,-5.683810832748586,2,cnn,36185
3C,level_4,MAR,0.7000000000000001,70.0,zero,baseline,0.163691139334113,0.2033477485421277,-5.034046533394191,2,cnn,36185
3C,level_4,MAR,0.7000000000000001,70.0,mean,baseline,0.1512628200960108,0.1790719510911238,-3.6793448210085344,2,cnn,36185
